"frame","x [nm]","y [nm]","intensity [photon]"
4314,46642.48178,3226.68115,542589.8317
4314,49502.30797,22400.96372,5245.40344
4314,55434.94082,1047.2278,14168.54444
4314,62186.55633,10016.75702,32734.03635
4315,4712.80835,7664.62832,342004.53445
4315,8514.00811,9804.0035,3229.33755
4315,10144.76428,11621.20576,13131.79747
4315,10286.15272,23998.22163,11232.8498
4315,10716.61646,17188.05591,24388.88763
4315,13284.13142,8553.15937,75667.10321
4315,13675.62347,21775.71,2112.55946
4315,19384.26753,17465.52144,20351.94717
4315,19891.87624,13241.96339,21903.75073
4315,24645.88933,24583.27444,8715.15836
4315,25476.06255,14636.41468,48593.42428
4315,31531.47925,22833.44215,26061.45952
4315,32744.37139,4984.65474,57240.74025
4315,34414.69494,4798.99082,20894.68236
4315,39292.72903,3628.2125,12827.90497
4315,41582.05069,13410.07719,9916.67022
4315,44275.76377,14772.37103,233162.42618
4315,46772.81065,2890.68266,4762.46367
4315,62326.58072,10458.94281,36999.17215
4316,2679.91348,17568.13834,18368.45056
4316,5598.77466,8278.37189,203811.68342
4316,6682.10688,11042.49677,30356.88901
4316,9433.31105,24731.98256,4707.07656
4316,10484.70857,11350.52194,351921.79475
4316,13355.08402,8714.51911,34857.66027
4316,13738.76661,21603.89671,26113.32755
4316,19921.00414,16702.84438,32551.52891
4316,20266.77595,12406.27157,58460.48085
4316,25627.23346,14275.67561,53752.24665
4316,32195.34594,22676.27094,23839.34639
4316,32832.94826,4953.45807,28638.48297
4316,39382.476,3517.8671,70239.20732
4316,41239.03063,19429.25223,42969.39135
4316,41352.24364,13510.2147,26429.45762
4316,42236.6386,16124.54907,6186.18436
4316,44231.28478,14402.22362,89881.56396
4316,46696.36694,15123.68814,23703.92727
4317,3914.23896,17574.72634,34695.21815
4317,6029.82103,5990.50065,10688.39821
4317,6660.78089,10936.92284,49379.66977
4317,8039.98794,10025.0054,27650.39499
4317,11300.34109,18306.92448,15469.08139
4317,12612.34757,8435.21322,60047.71147
4317,13265.21447,21437.53758,20590.26706
4317,15336.21843,16979.06851,4362.47245
4317,19572.32093,12782.72991,10582.50811
4317,19819.34383,20515.11747,15445.83462
4317,20723.22597,16229.46082,27905.05113
4317,24879.18595,13818.92141,49698.25668
4317,32314.68303,22184.33766,16871.36459
4317,33055.37478,5249.06575,41626.92357
4317,39702.19009,4329.02787,34483.14015
4317,41359.53906,13367.45017,21536.27426
4317,44104.17258,19478.49257,13837.88517
4317,44167.00255,14821.85039,96322.0408
4317,61963.50036,3341.91207,16010.41888
4317,61969.14064,10843.63957,64626.4539
4318,1158.26265,6511.32915,26542.22401
4318,4974.42743,17412.87756,33352.77196
4318,5437.06202,10749.14884,57598.93254
4318,7013.95023,6371.34102,7070.21969
4318,7946.6334,9878.64754,30652.38359
4318,11748.21932,8247.86612,18316.96705
4318,19532.04807,13591.38284,35286.89749
4318,19779.83626,20664.9484,10859.84319
4318,20492.85076,16288.94918,15849.61453
4318,24824.07397,13695.57428,6067.69111
4318,28518.4756,16069.85523,34291.28012
4318,31973.2497,4291.69428,511184.27011
4318,32016.9846,22492.68872,13242.1895
4318,33501.66311,5493.43348,33116.79852
4318,33433.26812,21559.97315,12889.94952
4318,41492.0273,13547.78857,18587.11103
4318,43306.19557,19239.54245,18414.63843
4318,43697.31217,15602.02003,117224.95949
4318,53688.72418,2863.02211,10572.86392
4318,62039.96157,10695.09935,52159.19176
4318,62306.23116,3397.20753,160497.79321
4319,1531.69641,6188.17657,24782.59398
4319,5946.94232,10910.66612,3877.5
4319,6711.61502,5889.97291,28614.60636
4319,8347.9912,10055.9911,21732.94405
4319,8942.51476,7715.80287,11808.21433
4319,11100.24919,18209.19776,18821.35979
4319,12712.92703,7322.80215,44122.7145
4319,13888.29833,8532.10774,33401.76526
4319,19168.21698,13800.46929,9281.32931
4319,20122.3905,16610.36109,17932.89086
4319,20325.25369,21274.04781,3853.66079
4319,20919.82061,12426.37579,12373.66029
4319,24407.75111,14755.20056,41385.97387
4319,28786.56348,16493.16522,44494.1321
4319,31832.88893,21879.34581,19878.36877
4319,33464.36708,5382.39594,45723.55908
4319,38308.76012,4783.41153,42407.99757
4319,41866.45202,13338.74625,71097.60447
4319,43108.22223,19022.67764,28557.32326
4319,43673.99096,15986.15955,104533.40768
4319,47219.64235,2605.65758,284124.68557
4319,52717.14583,3784.82512,25491.11216
4319,59225.36681,21146.89411,11620.04856
4319,61652.49473,10125.07963,133053.87568
4320,5410.23009,10686.28586,55947.49908
4320,6058.48501,17443.81358,26877.93437
4320,6233.0937,5734.34609,27787.94404
4320,8289.59959,10400.45016,36284.50591
4320,11496.54666,18439.57244,19471.94671
4320,11741.60214,5182.13612,7902.35154
4320,12853.45875,5373.27416,279676.79384
4320,14211.43661,8554.00747,19866.51535
4320,18149.43414,13092.79516,1399.08007
4320,20403.5719,12186.85787,95171.84571
4320,20350.96639,22057.42827,20375.25369
4320,25288.91407,15163.43135,44222.69914
4320,28585.57334,16593.54927,75103.31319
4320,30618.39828,23548.81096,8999.17037
4320,31093.20322,3478.29339,255913.30336
4320,32013.42378,4872.2862,5362.88584
4320,33158.12217,3792.87236,290758.99666
4320,33766.51141,5466.86295,41337.067
4320,38823.33526,4372.71714,2420.02713
4320,42377.12848,13407.63404,13455.45042
4320,42908.71815,18207.37252,16665.8531
4320,43685.60011,16288.8758,178791.63851
4320,47764.96585,2745.85935,33886.65193
4320,52885.40738,4531.28209,26403.77907
4320,59236.85377,20682.31432,6182.80602
4320,61211.38193,10050.85959,41674.68006
4321,4906.91239,10800.14291,106809.37957
4321,5806.59842,5687.36734,20372.41514
4321,6305.71179,17277.03666,41712.60999
4321,8058.93161,6845.67668,14256.07623
4321,10414.60422,17288.66409,6652.04937
4321,14138.42739,7866.19562,38542.06076
4321,18895.68186,3518.16901,4836.54379
4321,23347.43892,14841.53948,17083.90584
4321,27641.78314,16712.81006,167381.07524
4321,31538.49151,22960.33784,24366.9406
4321,33873.86707,4965.85129,45107.9417
4321,42288.97613,13468.01896,22219.09939
4321,43096.80593,16375.08415,98309.27526
4321,48106.21422,2652.311,85013.89561
4321,60818.48041,10069.49018,51818.70489
4322,4166.42752,10560.69107,100660.71634
4322,6531.51015,5686.37799,20973.58281
4322,6796.75229,18149.79282,227868.36372
4322,8325.96816,17546.05055,20521.17033
4322,8594.20012,6253.6326,17322.52245
4322,13390.85604,8058.10087,30170.69567
4322,21132.42029,13500.79719,28573.84287
4322,23398.17508,15262.78157,3861.08671
4322,27621.82848,16843.62158,38623.99966
4322,30949.79155,22169.52917,26332.6797
4322,33731.23276,4968.15714,43210.24482
4322,34370.27111,21238.21367,9621.57642
4322,39684.56018,2126.78065,4830.69545
4322,39968.9913,18152.5256,7363.73126
4322,42371.19292,13738.78996,32966.53786
4322,47739.38235,2638.38571,60849.3498
4322,60807.46561,10002.1184,55719.75558
4323,1894.50106,15727.76174,47208.24255
4323,3714.11587,10232.17395,409366.65934
4323,6564.02941,5544.88655,14924.49853
4323,7843.46003,10095.04903,291180.54759
4323,13180.79664,7426.07554,6510.447
4323,14407.39353,16853.21455,27246.19254
4323,18719.1724,5303.2303,349729.21028
4323,19240.46118,14412.03268,34293.66126
4323,21846.96222,13909.89916,23500.93614
4323,23360.57293,11218.25391,5571.39199
4323,23442.13627,15330.24609,18770.41066
4323,24431.88103,16497.21628,242301.48065
4323,26862.3507,15697.9119,11812.2483
4323,31640.90043,22137.66537,14562.97643
4323,33908.39941,4983.42607,52421.25338
4323,34499.11616,21359.78813,16986.70696
4323,41417.78192,18373.4755,21872.03022
4323,42449.43662,13789.01395,28465.74753
4323,43530.22957,4404.94737,17505.94658
4323,47684.3205,1992.63639,55483.10736
4323,60712.33783,20396.38727,110380.39441
4324,3212.95714,15441.1939,31132.08643
4324,4098.19155,9713.74332,361351.1604
4324,6882.87425,6075.24568,7740.06458
4324,8118.91258,9869.36052,130022.64212
4324,9263.74524,17880.8634,13178.03015
4324,18333.35581,14644.65342,16014.56942
4324,18737.55167,5660.47575,26006.60021
4324,21854.23752,13640.06657,35485.34418
4324,26159.23693,15963.53893,36043.66205
4324,32114.23196,22340.54261,27320.00646
4324,33784.51063,4964.65184,22825.53602
4324,34579.32214,21576.46955,21448.26768
4324,40407.17454,1812.18476,14346.37308
4324,42487.6502,13751.83844,27335.10349
4324,48099.62571,1566.98582,49918.39592
4324,52377.24931,2601.00168,235520.74114
4324,61279.54879,10417.18257,17137.7324
4325,2213.95586,9952.66618,39852.95522
4325,2515.26983,15093.51056,48743.15597
4325,4544.84098,9085.8802,307811.93075
4325,6452.44232,5554.73363,26589.00586
4325,7672.35737,18172.54296,34091.66286
4325,8685.30462,10077.18404,28782.97039
4325,9737.6557,18809.37544,16511.11926
4325,19080.87579,5249.24985,584299.63996
4325,25065.37665,16439.17388,53970.40526
4325,32316.52218,21881.7409,21874.9051
4325,33890.47487,5382.47039,59848.56355
4325,34628.68554,21827.283,16606.63513
4325,40724.88864,1405.61861,29515.57689
4325,40674.97955,16729.38588,4172.20303
4325,42598.93677,13874.43966,25719.40137
4325,47735.59737,1186.17976,60981.3623
4325,52499.28528,2444.13663,46574.25506
4325,60748.96615,10723.86364,19005.24599
4326,2191.6426,9837.96629,38595.1077
4326,2488.54889,14579.33121,26579.79019
4326,3790.75661,8463.151,8322.10411
4326,6646.16283,5576.59308,25130.02173
4326,8081.7853,18448.88217,38481.64669
4326,8785.98483,9846.40119,14555.5989
4326,9794.69195,19099.32568,8535.72897
4326,19166.76775,5351.42928,239487.68126
4326,25166.3189,16430.01316,50676.14503
4326,26373.38512,24643.00524,5439.10561
4326,30933.49357,5261.32907,11123.25596
4326,31721.42496,22153.95787,8063.58615
4326,32159.78559,5980.35289,580221.28961
4326,33819.95601,5318.78303,88986.46222
4326,35170.92723,21269.37992,21859.1543
4326,37957.29249,2366.19266,6655.59013
4326,41223.18972,1096.79401,264858.18399
4326,42093.23855,4571.43993,12259.05801
4326,42676.01553,13937.05418,28933.0021
4326,44080.68444,24268.93434,15150.74994
4326,52763.98763,2506.22984,34856.26372
4327,1774.61981,10262.60258,33411.20952
4327,2555.30316,14617.7283,21167.68118
4327,4402.10802,8403.40304,63548.84781
4327,8654.79114,19010.0958,48490.69296
4327,9129.33233,10208.8426,29792.3803
4327,10181.09928,11690.01842,149694.12258
4327,17489.1411,1600.24078,264311.67812
4327,18663.10327,14932.72331,6207.06311
4327,19668.22346,6440.075,77175.95192
4327,25213.86107,17383.90868,53537.13058
4327,32143.13475,5772.75533,122391.97596
4327,35282.3048,21291.38215,17360.60154
4327,37208.56639,2776.99159,39805.04164
4327,41280.21745,1722.80918,165636.0036
4327,42646.97143,13448.84607,28343.0869
4327,45195.80823,1141.94708,90362.91811
4327,53019.1574,2525.43178,15978.73699
4328,3993.68465,7933.33922,48131.88355
4328,4003.26379,21946.33694,19139.3242
4328,7397.18885,17414.35832,32822.89376
4328,9885.11178,12603.68697,9666.6646
4328,16868.9282,2126.11836,12717.1094
4328,19590.39812,6662.7345,48425.07368
4328,31716.04589,4854.16354,669824.43001
4328,31702.02315,22151.70379,17435.64393
4328,35462.69301,21232.9592,32802.6301
4328,36981.4243,1940.816,39864.89334
4328,42496.76728,13576.74939,25061.6938
4328,44935.18374,1045.8637,2700.47537
4329,2512.97044,16069.21156,3774.27261
4329,2901.31835,21612.21156,31303.01087
4329,3147.41823,10692.24726,460852.4453
4329,3869.49269,7880.40347,54093.31724
4329,7405.28452,16678.22481,232812.97378
4329,10425.16221,19338.73967,13045.91979
4329,17652.7923,1801.35937,47647.40104
4329,19932.12872,6157.10117,64205.38866
4329,21678.69992,16261.81576,57667.632
4329,31153.88497,22067.39893,26280.56738
4329,31726.74594,4201.59431,586614.9031
4329,33916.24734,5609.61154,250319.27483
4329,35800.05358,20800.106,8066.05936
4329,36358.35574,1777.63771,5780.75602
4329,42608.58649,13327.92402,17696.15916
4330,1660.6162,3897.84724,32892.2674
4330,2881.86885,11247.48353,23746.88373
4330,3668.72857,21586.77638,10098.01691
4330,4694.78686,8737.71288,50959.14471
4330,8678.52723,16846.86874,41173.98029
4330,17966.64643,1751.69674,8413.32948
4330,20273.336,6400.51336,111708.01207
4330,21498.27563,16252.4104,318784.3439
4330,30840.33836,22194.74395,16431.26693
4330,31582.82841,4165.43781,404049.26713
4330,34177.75529,5569.82498,44504.41197
4330,40545.50239,17878.1859,12349.63282
4330,42701.49476,13144.26694,30176.09876
4330,43441.05121,16820.86277,12626.49735
4330,45693.60902,7241.56649,6518.1287
4330,47789.52725,1022.7813,33350.05549
4331,4137.85678,10600.78362,18760.6169
4331,4322.98238,7858.75593,33442.69824
4331,8100.36773,17363.22709,24525.87374
4331,15904.78998,8651.60035,54617.75669
4331,21846.26395,15346.46191,29801.4674
4331,23976.88307,13315.25546,528443.0794
4331,26044.4791,16961.24549,56686.19945
4331,30060.19947,21250.78403,29458.25202
4331,31816.13098,4187.00382,422040.56785
4331,34556.96436,5660.5559,45517.26622
4331,36506.80809,3623.67812,24405.7685
4331,41389.97456,18273.11987,24976.55174
4331,42472.50122,13713.90405,18211.8091
4331,43807.92919,24682.51409,12413.86552
4331,47054.44135,6879.0024,21923.85701
4332,4272.32385,7648.77475,118155.32389
4332,6196.50879,5887.61093,22094.93512
4332,8423.67542,18030.60043,24073.37012
4332,15123.52051,8328.6785,17284.85136
4332,20582.07837,5621.6899,10032.73088
4332,21451.7788,15524.43931,39312.00031
4332,23580.39785,14116.53674,153857.41783
4332,25615.26329,17446.52229,52898.21213
4332,29390.72467,21272.74619,24557.61905
4332,31969.91306,4014.75891,420774.61017
4332,34217.04493,5686.53155,37428.26074
4332,36588.46308,3056.83263,28341.98276
4333,4223.64058,7460.64101,95292.23727
4333,6293.05147,5542.27224,8943.39726
4333,8039.54378,18031.46745,17375.32966
4333,9225.83049,8393.3464,192330.76072
4333,11309.19087,5784.18448,309385.57414
4333,12501.52102,5510.77359,281458.30362
4333,15866.95654,8831.34478,31770.21539
4333,21069.53345,6650.84634,33621.29816
4333,21699.18823,15855.86425,32688.37195
4333,23414.10686,13616.32978,411160.31619
4333,25386.65116,17705.08411,35059.338
4333,32296.97703,3455.91407,557294.77561
4333,33990.46172,5580.33158,50618.67208
4333,35784.50908,4399.51521,297692.38511
4333,36197.17765,22190.23993,17181.65545
4333,43947.01105,23014.6259,121174.77072
4333,45155.96442,7373.2498,10108.22403
4334,3747.26053,8298.23842,135746.79495
4334,11942.75726,6852.71236,315261.37829
4334,15569.18444,9677.80245,136050.57339
4334,20245.69244,7438.50015,58011.67193
4334,23526.66044,13791.39269,140997.36991
4334,25654.4803,17694.27193,35857.36309
4334,31734.72003,4496.61532,470972.25067
4334,34221.0617,4831.52308,4738.27943
4334,35851.0182,22372.76347,132719.88905
4334,36789.4101,4858.13691,25283.73774
4334,42428.88806,13342.05715,166900.35791
4335,2793.22699,8300.18486,60365.34626
4335,6075.96221,17220.40549,11332.32534
4335,6360.63889,5490.01775,192017.55628
4335,11826.66315,6146.60053,374753.19913
4335,15189.99732,8689.08932,344377.7297
4335,20751.11516,7031.0697,66656.93785
4335,23402.68741,13536.5968,39151.03138
4335,24604.26253,6235.23011,28990.67968
4335,25695.72098,18114.32205,43519.18397
4335,30109.43583,21913.3766,13518.95405
4335,31685.02022,3950.27095,462411.19008
4335,36125.89095,22475.35605,17977.9414
4335,36518.01259,4346.53346,15510.14243
4336,1993.23067,7513.11164,9797.81768
4336,6450.03407,6513.88193,29776.35972
4336,12978.73667,12765.72523,13355.0809
4336,16199.48422,9662.39965,25582.98178
4336,20736.1162,6686.1829,70752.19633
4336,23263.16231,14176.59549,113714.58083
4336,24893.9689,6227.97732,57517.96624
4336,31389.65588,3014.94447,464942.4444
4336,36237.90095,22314.57484,11274.1545
4336,38893.15308,2833.22593,53508.4714
4336,38922.03266,17938.51723,5823.00555
4336,42686.29155,13219.5129,174336.29547
4336,45407.14263,15124.44439,24946.327
4336,59790.69331,1405.88049,18992.20926
4337,2951.51732,8316.93195,68893.51482
4337,5604.75558,6130.4774,28416.87657
4337,8928.41423,7993.44795,19865.27428
4337,13220.70855,19200.27102,12959.09065
4337,13301.24056,13166.0806,15031.04693
4337,16315.41115,9307.07049,37076.49297
4337,20873.62341,6676.61087,51291.40194
4337,23640.75955,14218.22376,175535.18376
4337,24692.98969,6452.9108,29299.97351
4337,26418.10692,12455.01339,183372.45879
4337,29889.05076,22430.36624,21763.83182
4337,30639.84211,3121.43663,486642.36729
4337,36051.65067,4251.62193,13948.85518
4337,36323.82908,22094.99779,183766.621
4337,40317.38125,2664.38016,8211.18206
4337,42990.29195,13228.97768,12522.87615
4337,44494.06758,2448.7976,276273.4168
4337,49083.12816,15866.51032,146640.32998
4338,3295.44789,10352.99189,7749.06354
4338,3570.73463,7708.48273,1448.66471
4338,5138.89739,6774.48793,23186.54774
4338,6802.63908,18507.07068,64154.89493
4338,16596.42161,10006.64505,47118.10614
4338,18754.19672,1658.8834,42521.08051
4338,21375.54092,15250.28084,21992.97664
4338,21758.5156,7139.0625,13634.6221
4338,22859.01385,13632.80482,112780.3945
4338,24769.34135,6746.1866,59953.51399
4338,26533.85394,12586.49506,71198.67395
4338,29828.28374,22265.35472,9948.35121
4338,30093.08948,3251.94473,787803.40502
4338,35793.91438,5128.45738,170063.79674
4338,43286.0031,2207.95276,8539.18749
4338,44982.64359,2626.34645,93233.19521
4338,49449.81023,14936.08037,288035.71921
4338,59880.74247,1856.4852,181927.84654
4339,3138.6981,10404.06444,37251.37423
4339,3402.91893,7784.61758,9613.16391
4339,5340.34939,6888.8097,16856.38783
4339,9227.84716,7925.10221,179509.74808
4339,9824.63,9899.97977,9713.12178
4339,15666.973,10740.03436,374651.41508
4339,21988.5983,7016.85605,73334.02481
4339,23517.54757,12380.1325,16434.5854
4339,25526.6679,5870.79997,50732.66838
4339,27110.25697,12721.81658,48609.83939
4339,29862.71851,21764.94658,20299.83495
4339,30056.76403,3182.86045,847014.63283
4339,35217.8237,4701.08416,15298.7154
4339,37382.60128,4201.3821,38065.08327
4339,39525.8644,19628.15323,24323.12365
4339,43269.84071,13102.87135,6521.70198
4339,44944.78808,1988.0096,239790.00349
4339,49162.38524,14267.10291,316971.5366
4339,59541.50336,1640.51932,17799.82199
4340,2631.14933,10568.34793,38856.04125
4340,5426.97484,7004.21966,19795.97681
4340,9446.78209,7800.45338,52907.12667
4340,11025.01203,7158.65978,4663.14029
4340,14917.02188,10415.52561,40949.27054
4340,21038.49982,14983.34893,127193.03617
4340,22138.73518,7358.16729,16008.49517
4340,23108.29088,11505.04002,25492.62215
4340,25673.52293,5739.61342,209893.54799
4340,26841.9322,11982.96105,38032.05983
4340,29648.89789,2479.59411,444023.9303
4340,30067.95773,3462.78971,494437.54697
4340,35150.69006,5170.55689,225868.97762
4340,38778.93148,19624.87345,28540.29616
4340,43508.32136,13175.29001,20215.009
4340,60055.39253,1584.87276,39158.14106
4341,4361.2836,8941.13569,6833.07898
4341,5159.37724,6929.7252,29607.12571
4341,9403.03762,8144.2839,22294.88603
4341,10377.64127,6804.38451,366846.53441
4341,15065.59846,10317.12693,41706.47857
4341,24764.33569,5524.88002,2367.15126
4341,27022.23699,12715.01215,18098.99855
4341,29370.11525,21798.6186,16378.46949
4341,29797.80591,3275.65432,2436.31041
4341,30047.42449,1928.57914,4324.99581
4341,35617.69083,4632.13495,19731.91221
4341,40013.66457,18798.21855,23295.7177
4341,43105.44251,12513.10689,23642.62696
4341,49110.1193,14324.9206,62222.67724
4341,60546.82427,2250.44439,27056.50456
4342,1750.94731,22686.75155,20943.90416
4342,3765.67263,9356.15013,43996.79164
4342,5211.92659,7274.69182,29031.20744
4342,15931.77673,10162.66641,16928.3031
4342,19630.68975,15416.89826,47221.2612
4342,21244.93807,14351.98819,13497.06384
4342,25350.89534,5932.74619,54220.04555
4342,27360.53039,15607.16302,12821.86453
4342,29880.29527,2418.91313,391756.50032
4342,29960.19258,22029.7873,33361.89101
4342,35578.20325,4757.3461,29759.26281
4342,41500.48176,8762.24993,18529.97753
4342,41439.67242,14285.2342,10820.73531
4342,43276.42858,12819.08335,18868.5113
4342,47305.76296,2530.54133,18641.78536
4342,48923.55941,14433.18228,7102.27977
4342,59330.83718,21018.90056,2833.89607
4342,60362.05165,1899.7715,6073.1407
4342,60793.0409,3098.95428,5779.50654
4343,3010.97594,22727.57465,43365.89922
4343,4779.72979,7285.897,10381.18936
4343,9854.49757,10417.36918,322945.91696
4343,15469.19244,9309.98811,30214.42769
4343,18847.06006,15000.31116,32870.69671
4343,21100.75174,14341.90536,19504.09533
4343,25505.80721,5929.09003,28524.56072
4343,29802.44271,3507.14433,714630.49143
4343,30019.96248,21377.71183,34748.68019
4343,35589.85945,4593.92609,37000.83887
4343,42846.74535,7184.1071,9510.21412
4343,43504.95626,13106.56768,17813.14003
4343,46734.4117,1776.80477,17054.51693
4343,48752.70544,14037.96477,74472.40657
4343,60919.03907,3537.17315,25773.73727
4344,3260.92831,22638.1558,45387.36091
4344,5217.92219,7243.44402,20799.00228
4344,9368.72325,10682.40264,324942.65679
4344,15283.38312,8901.74169,33477.51748
4344,21088.46895,14605.53355,39716.76613
4344,22126.9072,11473.59761,11890.48958
4344,22937.07856,5308.28872,29137.4298
4344,24830.65865,6206.09731,32770.05656
4344,26079.00217,20906.98098,49239.2512
4344,30089.99991,3418.62921,471753.36075
4344,30158.42271,4371.50535,89873.55869
4344,30844.61681,20635.26314,28089.29256
4344,42985.82052,7624.88079,22171.65343
4344,43672.93438,13544.80476,14968.49586
4344,48482.60002,14438.1877,203604.16895
4344,59148.17358,10165.35272,215733.96118
4344,59166.98771,22826.08801,12551.90956
4344,61059.09546,3762.48904,10625.75006
4345,3473.63579,22460.40449,21844.208
4345,5214.01808,7221.45622,9434.82545
4345,6874.65439,17969.54785,33677.31214
4345,8054.45359,13127.41426,25878.67497
4345,9289.94498,11031.29635,20874.22874
4345,9454.58262,8701.07943,7414.51898
4345,16342.39097,8904.26352,34370.14991
4345,17448.16116,16180.32614,14777.08111
4345,21109.43993,14467.20915,9237.16719
4345,22365.73938,11178.2678,230657.42128
4345,24777.48399,5774.06849,33253.2642
4345,26653.65899,20896.82881,5496.94532
4345,28311.17992,12367.78868,231929.46059
4345,30462.48227,4026.65484,399711.50469
4345,42595.12109,7893.00492,18045.84229
4345,44810.80226,1549.11524,35288.4799
4345,61071.41043,4778.87299,14024.40099
4346,2854.34358,22579.73041,20735.07985
4346,5418.13386,7551.228,15355.95896
4346,6011.86135,18287.79135,17979.61875
4346,9189.30482,8645.69894,10616.99849
4346,9637.56147,10854.99257,298821.4241
4346,17431.08401,15525.60312,30658.87777
4346,24591.0461,6065.94927,41764.93554
4346,27736.60405,11050.79394,203330.76839
4346,31029.36109,3343.99611,541800.87166
4346,38546.72857,4569.00782,23374.96618
4346,44732.53519,1384.69002,41524.2065
4346,47985.30008,15128.6195,6188.50253
4346,60213.95452,4832.09406,15434.28629
4347,5033.06186,9016.38167,207219.61835
4347,5575.99402,7501.34845,358064.64715
4347,6452.63935,17528.68017,2882.19681
4347,8898.24638,8979.20976,21248.48295
4347,9331.02554,10795.24301,186800.06558
4347,10488.89044,6637.36046,22015.74142
4347,24311.55271,6288.32547,25767.55288
4347,30659.16851,2044.4251,12649.28448
4347,30787.54684,3360.40051,5201.01204
4347,38456.50236,5229.23284,15948.3158
4347,45567.77346,1313.14303,97114.69413
4347,48999.42335,15153.21672,14073.85464
4347,59219.40417,4711.97558,159748.70986
4347,59149.57024,16100.69895,20539.87667
4348,2523.55941,9135.92094,10074.76091
4348,4132.97837,10160.20852,37650.18211
4348,8407.76333,9186.94132,14984.12554
4348,9762.196,6909.48021,21707.0819
4348,9940.13706,10437.49569,18139.64524
4348,17871.75813,9567.35161,29583.97285
4348,21625.99639,14336.85799,13936.51797
4348,25001.3942,6061.52949,32477.60602
4348,27672.08949,10717.35097,27505.58303
4348,31017.22128,4007.52791,11448.25054
4348,38697.43881,5575.53095,28885.59086
4348,49199.45571,15093.58201,181584.26511
4348,58964.87509,4038.62016,28037.3125
4349,2519.7179,8366.40383,19679.71705
4349,3058.14753,22323.06257,20328.06523
4349,4728.49536,9644.88183,37323.67093
4349,5655.7197,7580.43403,22417.32743
4349,8510.60583,9179.25169,15943.18643
4349,9990.37393,10733.78809,9004.90382
4349,21831.80552,14311.95732,6052.16314
4349,25157.44925,6462.202,17324.31498
4349,27123.76397,10905.97676,56875.63598
4349,31444.55736,3742.02776,171341.72479
4349,37992.3694,5891.73157,55383.54408
4349,44512.75918,13194.28042,5474.22386
4349,44650.62695,3279.16932,15400.1893
4349,45848.18153,1311.85785,89768.02016
4349,49178.26371,15229.75602,59530.79322
4349,58684.39533,4168.78332,12770.54703
4350,2125.25836,7890.98728,18547.59243
4350,2604.54674,9073.63745,12515.13265
4350,3309.90186,22569.79862,28576.96569
4350,3749.3346,24157.59087,21709.74736
4350,4897.10418,10185.46857,43230.74151
4350,6165.52068,8443.09436,78568.31291
4350,9091.01791,8891.89066,343205.8869
4350,9772.88743,11135.19905,27010.59353
4350,17288.22328,10340.41142,4076.82525
4350,25216.54747,6905.53681,25861.67368
4350,26815.19496,9922.6116,42816.80489
4350,30714.51809,3720.70808,693874.32703
4350,38307.40886,5791.59591,3116.77452
4350,58040.57711,4055.54666,22197.80962
4351,2053.23977,8169.55199,9482.39469
4351,2822.97202,23410.08077,25835.18701
4351,4224.99355,9125.45029,13050.85488
4351,5134.033,10891.59141,7410.46491
4351,9113.87334,7115.33343,9835.73491
4351,9588.88476,10909.30838,361739.50402
4351,17287.70233,10613.84183,181557.83321
4351,21442.04572,14201.43531,10978.94763
4351,24380.38652,21558.10201,17999.73753
4351,25777.75384,6584.46787,27091.23187
4351,27391.50865,10028.49341,58359.49431
4351,30929.66039,3597.70081,638203.84267
4351,39919.97599,6062.16406,35697.26759
4351,43692.74946,3869.63509,7425.53104
4351,44297.19539,13004.08414,15875.17843
4351,56630.40717,21952.47112,4728.28174
4351,59474.73859,17328.4233,15841.47639
4352,1578.5902,8564.44316,16572.63403
4352,3965.48716,23031.71354,19349.9226
4352,4393.86689,10566.20011,24216.80909
4352,8723.18268,7498.64205,113318.59912
4352,9559.08872,11194.60167,3688.10388
4352,11078.91276,10266.27348,23103.33875
4352,18037.74482,10275.94039,15186.7827
4352,21515.06369,14524.30145,24381.04478
4352,26115.72068,6376.44665,33038.10193
4352,27461.84715,10304.21196,62122.1469
4352,31460.03866,4479.40905,937842.6569
4352,39743.49271,6157.95112,28027.55137
4352,41788.70408,2956.82591,6564.77869
4352,43520.74398,4837.84707,17099.50383
4353,1594.04574,8438.32099,29658.73
4353,8384.70812,7459.28849,110420.89293
4353,9184.16326,11876.81768,1692.9472
4353,22037.21168,14809.94399,2751.69163
4353,25790.78578,6660.65961,31949.72054
4353,27530.60307,10896.84473,44454.09957
4353,31034.52294,4700.5232,853149.33362
4353,39901.94155,6618.17498,4613.04197
4353,46769.24038,2250.24065,205215.43027
4353,53157.69869,8968.11292,151613.63588
4354,1916.34985,8396.85101,204834.60938
4354,4280.54061,7625.59125,18798.51008
4354,8684.54987,7298.33072,104104.1263
4354,9620.49992,11556.86311,30261.59187
4354,11034.21224,11839.2005,18263.0826
4354,21944.36754,15309.89362,31866.13
4354,23511.64678,23030.41652,29187.28649
4354,25818.12478,6942.38708,32757.7931
4354,26933.40227,11126.07456,24626.83778
4354,31570.75,5775.96849,342147.26965
4354,37908.6491,1161.99285,78874.70221
4354,38489.76287,6062.96305,23998.10951
4354,44891.67499,3422.78132,40971.85282
4354,49393.7728,3697.1061,35594.3287
4354,60345.77173,2246.14709,16963.33598
4354,60935.64664,17553.95831,8704.58335
4355,4297.50764,11636.70966,392565.98146
